ds,mean,max,p90,p95
2022-07-26,2.9234507,4.9790487,4.295578,4.624906
2022-07-27,2.9823673,5.5061026,4.397913,4.888146
2022-07-28,2.1946535,3.3453248,3.1585753,3.2228115
2022-07-29,2.1968703,2.9955297,2.6306186,2.7714534
2022-07-30,11.532052,40.575798,24.076975,35.363728
2022-07-31,2.5229785,3.4417672,3.160184,3.2283912
2022-08-01,2.0119956,3.4444318,3.155445,3.2179015
2022-08-02,11.090543,14.050834,13.27367,13.719852
2022-08-03,21.26609,24.03232,23.645185,23.706518
2022-08-04,6.928738,12.908941,11.19736,11.67287
2022-08-05,2.4224865,3.698747,3.281732,3.5701773
2022-08-06,1.1366992,1.8453956,1.8089607,1.8201381
2022-08-07,4.596127,5.3657475,5.0990314,5.1831512
2022-08-08,0.047683094,0.19123405,0.16512349,0.18897988
2022-08-09,0.17153376,0.45411545,0.36096188,0.38965917
2022-08-10,0.18967883,0.51219165,0.43753645,0.47172403
2022-08-11,2.4830792,3.3218129,2.9653802,2.9876764
2022-08-12,3.3704586,4.713517,4.3709445,4.4243
2022-08-13,2.0905406,3.725367,3.3588567,3.549396
2022-08-14,0.16684641,0.34901947,0.29636732,0.3429167
2022-08-15,0.59360546,1.3811332,1.0490018,1.2236418
2022-08-16,0.23189473,0.78594536,0.5193256,0.6133482
2022-08-17,3.1039455,4.7870903,4.3483744,4.4253454
2022-08-18,0.5661897,1.2256764,1.0651104,1.112303
2022-08-19,1.7449883,2.7773025,2.2386603,2.3296273
2022-08-20,0.945679,1.6038926,1.4527172,1.5417179
2022-08-21,2.9934785,4.638443,3.9041212,4.065401
2022-08-22,4.8984785,8.1319065,6.8024406,7.488422
2022-08-23,9.534698,16.22155,13.674528,15.1778965
2022-08-24,2.0873353,3.665696,2.6736164,2.7357717
2022-08-25,1.1381198,2.0456626,1.75623,1.9574814
2022-08-26,1.0483997,1.8588231,1.7254188,1.8199949
2022-08-27,5.6792583,7.728547,7.010919,7.6344137
2022-08-28,2.913906,4.74173,3.732553,3.8384612
2022-08-29,1.244821,3.1833794,2.1296992,2.173374
2022-08-30,0.8836276,3.07087,2.0755785,2.7276504
2022-08-31,2.7206142,5.0565577,4.254953,4.842308
2022-09-01,2.5412602,3.7467618,3.23552,3.4799716
2022-09-02,2.76138,3.5001235,3.2543516,3.2771392
2022-09-03,0.0041157007,0.01219213,0.007870793,0.01151301
2022-09-04,4.544636,8.140484,7.578611,7.855222
2022-09-05,5.5745997,9.14012,7.767568,8.770049
2022-09-06,3.9160948,6.332464,5.4823213,6.0618606
2022-09-07,0.9632595,2.0990872,1.8267825,2.058025
2022-09-08,0.6603219,1.0566283,0.92959595,1.0009147
2022-09-09,0.73896915,1.5564442,1.3861797,1.4531233
2022-09-10,3.5255768,4.829326,4.7065706,4.7674937
2022-09-11,1.9087119,2.3179944,2.2432613,2.293879
2022-09-12,0.52767915,1.1921189,1.0172136,1.1140587
2022-09-13,0.97904974,1.3457499,1.3072025,1.3242958
2022-09-14,1.6217612,2.2488418,2.0801425,2.1992052
2022-09-15,1.1319501,1.9800978,1.7893784,1.8776045
2022-09-16,0.13889338,0.30872238,0.20039313,0.23694065
2022-09-17,0.7434704,1.298275,0.9379258,1.0705528
2022-09-18,2.1063375,3.0060353,2.5767624,2.62595
2022-09-19,0.18377407,0.5755626,0.4836977,0.5618887
2022-09-20,1.4209833,2.1312013,1.9243445,2.0782664
2022-09-21,0.54036236,0.8417815,0.736491,0.767299
2022-09-22,1.6867895,2.4194045,2.117691,2.1896641
2022-09-23,1.0962931,1.864876,1.661261,1.7260963
2022-09-24,0.3447431,0.6109711,0.5088049,0.5567124
2022-09-25,1.9581299,2.4937904,2.311772,2.332635
2022-09-26,0.7439787,0.97627753,0.9068955,0.927208
2022-09-27,0.2427565,0.5582634,0.42352378,0.5026786
2022-09-28,0.8383546,1.4590472,1.3537153,1.412772
2022-09-29,0.31793013,0.8523047,0.6127715,0.7684123
2022-09-30,0.7118792,0.9967461,0.90823543,0.9215993
2022-10-01,0.91478777,1.6418004,1.3991382,1.5694923
2022-10-02,2.4941611,3.2991655,3.085321,3.1809487
2022-10-03,0.2443377,0.3590338,0.31468534,0.33718255
2022-10-04,0.15613048,0.29959303,0.2583999,0.27011168
2022-10-05,0.8679488,1.5416857,1.4879695,1.5272851
2022-10-06,2.6980703,3.631773,3.3307061,3.5010867
2022-10-07,1.9075638,2.4035833,2.28787,2.3061745
2022-10-08,1.7157707,2.1246448,2.0652208,2.0808618
2022-10-09,2.3754034,2.8814964,2.690002,2.7218053
2022-10-10,3.080181,4.7674904,4.310797,4.470408
2022-10-11,2.6457949,4.102193,3.6603143,3.8877714
2022-10-12,0.57260317,1.1711545,1.0687828,1.125068
2022-10-13,2.8055136,4.7092066,4.020054,4.2390823
2022-10-14,0.849668,1.8248843,1.5472933,1.7867681
2022-10-15,2.2724817,4.485015,3.849366,4.431927
2022-10-16,3.589059,4.35315,4.059339,4.108591
2022-10-17,2.364366,3.8025098,3.2085643,3.3704793
2022-10-18,2.7756689,4.311695,3.850535,3.9825404
2022-10-19,2.2281897,3.3983166,3.1155353,3.3606312
2022-10-20,0.3710084,0.56354976,0.51674294,0.5512267
2022-10-21,0.32874617,0.6990657,0.5999644,0.62395316
2022-10-22,2.1210728,2.7900858,2.638882,2.7227478
2022-10-23,0.75065213,1.3083086,1.1788667,1.2807958
2022-10-24,0.46128392,0.9630844,0.8159511,0.8938242
2022-10-25,0.5493223,1.0135396,0.81582695,0.95136803
2022-10-26,0.11622611,0.2028346,0.1632858,0.17525274
2022-10-27,0.8246393,1.5353144,1.465198,1.5157527
2022-10-28,0.6290226,1.071389,0.9859007,1.0183424
2022-10-29,0.2306046,0.93832195,0.5590995,0.65333706
2022-10-30,0.21101475,0.42413694,0.4106533,0.41867012
2022-10-31,1.0436766,1.818975,1.6258534,1.6749524
2022-11-01,0.2205046,0.4400947,0.37848726,0.42376888
2022-11-02,0.098870665,0.27252585,0.22970848,0.24514402
2022-11-03,0.13951656,0.37278756,0.31539014,0.35570636
2022-11-04,0.8694013,1.167853,1.0616416,1.1376437
2022-11-05,5.3020606,9.789531,7.4251447,8.370286
2022-11-06,2.9713707,3.7517,3.548875,3.6243994
2022-11-07,1.5943748,2.0652204,1.8098178,1.9091517
2022-11-08,1.023712,1.240819,1.2188357,1.2334671
2022-11-09,0.7966771,1.3002375,1.1647995,1.2050616
2022-11-10,0.46128687,0.743784,0.67410696,0.7259041
2022-11-11,2.6387434,4.1829147,3.3667197,3.569775
2022-11-12,4.3064194,5.2919073,5.06232,5.2412834
2022-11-13,2.5131705,4.852998,3.3246124,3.5518973
2022-11-14,2.5609915,3.8014793,3.4530113,3.6134486
2022-11-15,1.3996954,1.8625,1.6330417,1.710427
2022-11-16,1.3617471,2.0394838,1.7108516,1.8458209
2022-11-17,1.477406,2.045501,1.8680849,1.8965775
2022-11-18,1.9349238,3.2188013,2.4652212,2.6635191
2022-11-19,2.3171852,6.365548,5.2839227,5.8083134
2022-11-20,0.77872926,1.6481355,1.3890221,1.4653187
2022-11-21,0.49427417,1.1666745,1.0032989,1.1438738
2022-11-22,4.3108916,5.053425,4.666452,4.722112
2022-11-23,1.6335297,2.7428596,2.3479645,2.6080663
2022-11-24,1.4823008,2.0014346,1.9167095,1.9496919
2022-11-25,0.68370134,0.95549315,0.90074354,0.9151362
2022-11-26,1.3111213,1.9276776,1.6338482,1.7448368
2022-11-27,0.9164781,1.6797365,1.4540118,1.4772726
2022-11-28,1.3551784,1.9528918,1.825884,1.8358932
2022-11-29,1.3784131,1.9218,1.725095,1.7993343
2022-11-30,13.338416,16.233807,15.807366,15.882634
2022-12-01,1.6717514,2.3801575,2.0401354,2.1570876
2022-12-02,1.3409363,1.7109268,1.6046319,1.6445322
2022-12-03,2.9357307,3.969479,3.8425632,3.9280415
2022-12-04,4.160052,5.6087575,5.3043375,5.4950953
2022-12-05,8.842956,15.075692,13.559726,14.664659
2022-12-06,1.5284568,2.1613817,1.9613285,1.9782639
2022-12-07,0.8361972,1.3179891,1.2338104,1.25251
2022-12-08,1.5327677,2.3567324,2.1984086,2.321585
2022-12-09,1.7709364,2.4796164,2.3253145,2.456361
2022-12-10,0.9431181,1.2011551,1.0876518,1.1406717
2022-12-11,2.732402,4.082615,3.8981526,4.0644593
2022-12-12,1.4700546,2.131978,1.848725,1.945082
2022-12-13,0.6328082,0.8396692,0.7761821,0.7817423
2022-12-14,0.38340485,0.60905635,0.5712177,0.5999696
2022-12-15,0.16183709,0.257615,0.22640154,0.23319107
2022-12-16,0.08311207,0.18624067,0.15441403,0.16065389
2022-12-17,1.3102877,2.4937568,1.7747935,2.0175657
2022-12-18,0.41618744,0.97005755,0.89205396,0.91279405
2022-12-19,0.15927549,0.38941726,0.2734136,0.29455516
2022-12-20,0.88812727,2.401655,1.9114814,2.0963988
2022-12-21,0.9500148,1.3501397,1.2566125,1.2736748
2022-12-22,1.4262037,2.4210324,1.9131992,2.3318956
2022-12-23,4.1343594,4.8659916,4.6107225,4.6208167
2022-12-24,2.9869835,3.9447224,3.639542,3.8718054
2022-12-25,3.1262996,4.231642,3.7161674,3.806663
2022-12-26,0.66026396,1.9182966,1.4838777,1.8230132
2022-12-27,2.937215,3.515254,3.3280172,3.4521182
2022-12-28,3.2410748,4.243337,3.8347182,4.119114
2022-12-29,2.3693497,3.3141634,2.9740078,3.1250846
2022-12-30,2.3648856,3.9925234,3.7097347,3.7609477
2022-12-31,2.4145992,3.6016226,3.3524098,3.4441652
2023-01-01,5.5380683,8.429958,7.310673,8.027437
2023-01-02,2.8027143,3.7027776,3.1961758,3.5186858
2023-01-03,1.4867234,2.445015,1.9195834,2.0315833
2023-01-04,0.14977187,0.25272816,0.21257824,0.24389246
2023-01-05,1.2733973,2.0084753,1.9100201,1.9487545
2023-01-06,0.7134195,1.2394658,0.9506073,1.1245015
2023-01-07,0.4582776,0.81969905,0.7329711,0.7578272
2023-01-08,1.0336525,2.2793374,1.5120294,1.5393903
2023-01-09,1.4958464,2.218028,2.0020428,2.0853992
2023-01-10,1.4248799,1.9014097,1.7345111,1.7654167
2023-01-11,1.7024689,2.761323,2.5091355,2.6961873
2023-01-12,0.81069446,1.3002715,1.0791519,1.2169716
2023-01-13,1.7348834,2.2713304,2.0950155,2.118286
2023-01-14,2.8563368,3.430303,3.3317192,3.3755896
2023-01-15,12.228699,22.028267,21.210829,21.452745
2023-01-16,1.9217404,3.0695114,2.67992,2.9193397
2023-01-17,9.743554,14.776788,12.844964,13.206525
2023-01-18,9.640879,17.539005,13.263566,13.914747
2023-01-19,5.6978936,9.979851,9.109844,9.590669
2023-01-20,1.5054249,2.305555,1.9185423,2.2069788
2023-01-21,0.063008964,0.22007823,0.16433597,0.17762947
2023-01-22,1.2811098,1.7027557,1.5713427,1.5981674
2023-01-23,2.357302,2.9531465,2.8799117,2.8923905
2023-01-24,1.7705984,2.6025393,2.2344384,2.330644
2023-01-25,0.9808512,2.5625782,2.2850685,2.435289
2023-01-26,0.924561,1.5176578,1.388342,1.4624273
2023-01-27,1.6011881,3.2211902,2.731764,2.8961303
2023-01-28,0.89245015,1.3465024,1.251566,1.3295652
2023-01-29,0.66908956,1.0270448,0.8467374,0.9532652
2023-01-30,0.9682288,1.746431,1.518093,1.600566
2023-01-31,3.203022,6.9175615,6.1421585,6.6336493
2023-02-01,2.3788784,3.8528757,3.3238258,3.7145789
2023-02-02,1.166256,2.1105027,1.9251161,1.9756955
2023-02-03,0.39113125,0.7725432,0.630854,0.71838593
2023-02-04,5.766195,7.7563224,7.2612405,7.4291706
2023-02-05,3.084108,4.111869,3.698576,3.9068663
2023-02-06,4.596319,5.9151897,5.4128575,5.4951277
2023-02-07,0.24916922,0.41605607,0.35563982,0.36863956
2023-02-08,1.4411926,2.3618207,2.2813787,2.3287396
2023-02-09,3.7648914,4.948955,4.5981307,4.693608
2023-02-10,2.978571,3.9953356,3.699189,3.7627814
2023-02-11,1.453859,1.9373018,1.8815569,1.9326314
2023-02-12,3.5845232,5.0166955,4.691313,4.868682
2023-02-13,1.590025,2.3539996,1.9093349,1.9836222
2023-02-14,2.6229668,3.5060809,3.3629506,3.3925464
2023-02-15,1.9961939,2.5988326,2.5063791,2.5899918
2023-02-16,4.3757234,7.6229944,6.3139496,6.890228
2023-02-17,2.1888323,3.103003,2.9410906,2.9730382
2023-02-18,0.94908077,1.4191864,1.360659,1.3823283
2023-02-19,3.7308588,5.6600013,4.944994,5.050648
2023-02-20,1.8664058,2.7811885,2.5465481,2.6687644
2023-02-21,0.47099152,1.0405436,0.9658609,0.97577953
2023-02-22,8.550603,11.893942,11.22085,11.506856
2023-02-23,4.785526,5.7926884,5.401555,5.472103
2023-02-24,3.0975854,4.0162196,3.593602,3.934615
2023-02-25,4.4311404,5.389754,5.1666927,5.341099
2023-02-26,1.640972,2.2093458,2.184572,2.197556
2023-02-27,1.4825443,1.9758627,1.7620549,1.9457262
2023-02-28,0.7640893,1.6312935,1.4296701,1.4648178
2023-03-01,1.9547228,2.2292707,2.189705,2.2162611
2023-03-02,1.1128732,1.9420013,1.8030883,1.8713596
2023-03-03,0.32595858,0.47023144,0.41610003,0.4245816
2023-03-04,0.8820701,1.1758163,1.1116725,1.1477735
2023-03-05,0.7302735,1.3230864,1.1219914,1.2768471
2023-03-06,0.5647051,0.74312,0.65949374,0.697318
2023-03-07,0.9523395,1.8046681,1.6025554,1.7106221
2023-03-08,2.4439683,3.4401305,3.0789957,3.2557788
2023-03-09,1.5881538,2.6220193,2.2817414,2.3749034
2023-03-10,1.127304,1.4145366,1.3546717,1.3895316
2023-03-11,1.8873392,2.265126,2.1594641,2.225394
2023-03-12,1.768477,3.0498042,2.8077383,2.9498477
2023-03-13,3.6700077,4.9636784,4.4205565,4.4548097
2023-03-14,1.0333015,1.4963999,1.3893522,1.4074504
2023-03-15,10.306781,15.339292,13.828748,14.2268715
2023-03-16,12.35112,21.58475,20.159985,21.185328
2023-03-17,9.639813,14.091407,12.665497,12.755064
2023-03-18,15.646972,19.79559,18.397474,18.530762
2023-03-19,10.743001,17.431803,15.196216,16.121618
2023-03-20,9.678725,13.333619,12.266807,12.778222
2023-03-21,17.640213,22.583366,20.218601,21.768812
2023-03-22,7.0472856,10.37674,8.965306,9.888133
2023-03-23,2.5423975,3.3627212,3.083837,3.1318624
2023-03-24,2.238185,2.7307346,2.6403694,2.6952593
2023-03-25,6.5926166,8.79146,7.7500057,8.445678
2023-03-26,10.366268,12.917965,12.06296,12.3587055
2023-03-27,1.9424096,2.8275623,2.7051306,2.81216
2023-03-28,1.4616209,2.3905337,2.173058,2.2588603
2023-03-29,10.982612,17.179514,15.301261,16.097761
2023-03-30,7.739191,12.22296,11.162437,11.896274
2023-03-31,1.2085911,2.221398,1.544141,1.8085345
2023-04-01,0.92679185,1.599762,1.3300196,1.4509686
2023-04-02,4.7497783,8.75598,6.9499283,8.41293
2023-04-03,1.2578759,1.70255,1.6442804,1.6807505
2023-04-04,4.259527,5.981177,5.316461,5.5225024
2023-04-05,3.9092429,6.3634205,5.667571,6.048195
2023-04-06,2.3496413,3.9273162,3.6064901,3.768706
2023-04-07,1.9757204,2.7552252,2.5687225,2.6215446
2023-04-08,15.53278,19.54816,18.366024,18.526415
2023-04-09,5.732802,7.4869246,7.0111494,7.2459683
2023-04-10,3.200546,4.3228264,3.6738281,3.8758647
2023-04-11,0.13512309,0.38538575,0.30274907,0.36460555
2023-04-12,0.9579961,1.7832834,1.5849558,1.6187682
2023-04-13,2.818179,3.9895213,3.7111707,3.84258
2023-04-14,2.0046372,5.591585,3.7195203,4.409636
2023-04-15,1.1585423,1.783649,1.5756745,1.6495222
2023-04-16,8.677991,17.001204,13.358029,15.1452265
2023-04-17,4.2542267,6.495328,6.1561294,6.443212
2023-04-18,2.3260813,3.3878603,3.046197,3.202865
2023-04-19,0.5084173,0.6752056,0.6050859,0.6238563
2023-04-20,0.9135341,2.6243217,2.1085541,2.351442
2023-04-21,2.270387,2.8833113,2.7261202,2.7980237
2023-04-22,3.397731,5.5367575,5.038792,5.146812
2023-04-23,3.5848382,4.1213026,3.887703,4.034236
2023-04-24,3.0237858,4.915743,4.321203,4.5653715
2023-04-25,5.6055245,8.53124,8.333033,8.515923
2023-04-26,3.4142122,5.166117,4.601169,4.7585583
2023-04-27,1.7562248,2.7527585,2.4318376,2.6260042
2023-04-28,1.2088746,1.6298175,1.3265953,1.5462849
2023-04-29,2.0267181,2.7888181,2.5214317,2.5846946
2023-04-30,6.631712,8.247135,7.9680476,8.101704
2023-05-01,2.3922424,3.1355069,2.878549,3.0372262
2023-05-02,1.8054085,2.3687363,2.2006924,2.2281399
2023-05-03,4.0956907,6.660361,5.8202972,6.141721
2023-05-04,5.385197,7.6748667,7.0291624,7.293076
2023-05-05,2.666272,3.6882262,3.531444,3.6544542
2023-05-06,1.025148,1.9593999,1.7628578,1.8603299
2023-05-07,1.6889153,3.1743326,2.2178097,2.618978
2023-05-08,1.7224131,3.500884,2.3086433,2.7276256
2023-05-09,2.7281134,4.46997,3.3513386,3.5775807
2023-05-10,1.623108,2.661138,2.2865157,2.524569
2023-05-11,1.2975296,1.7739415,1.6890757,1.7543241
2023-05-12,0.09132186,0.28994456,0.20524573,0.260478
2023-05-13,0.8333041,1.7268672,1.5179589,1.6211903
2023-05-14,3.1889,5.503957,3.6713946,5.182261
2023-05-15,1.1619691,2.033791,1.6301057,1.8165169
2023-05-16,2.4836278,3.6676197,3.2037103,3.277247
2023-05-17,2.9019356,3.4603312,3.3745759,3.44794
2023-05-18,2.7756054,3.893163,3.4555886,3.5851831
2023-05-19,0.8148818,1.7979741,1.5516862,1.7372258
2023-05-20,2.1148574,5.454007,4.4220605,4.7499394
2023-05-21,6.065691,11.145014,10.365238,11.088706
2023-05-22,5.005461,9.386988,8.406448,9.282515
2023-05-23,5.9069867,6.8820076,6.623024,6.6437626
2023-05-24,5.881518,9.154976,8.656794,8.949194
2023-05-25,2.821887,5.3428407,4.523532,5.093482
2023-05-26,3.7581997,5.454614,5.2654514,5.347083
2023-05-27,1.7409863,3.9380488,3.4622989,3.7659094
2023-05-28,3.9141452,5.776562,5.312,5.572525
2023-05-29,5.1499367,7.229153,6.736003,7.117779
2023-05-30,1.6208853,2.5413227,2.2681184,2.3332639
2023-05-31,3.0346572,3.5984645,3.393253,3.5685759
2023-06-01,1.4832215,2.2425556,2.1073432,2.1954253
2023-06-02,3.05293,3.7592697,3.569403,3.6008387
2023-06-03,1.3325378,3.1411157,2.7358582,2.9429977
2023-06-04,2.35306,3.6955774,3.4392567,3.62302
2023-06-05,4.453701,6.44398,5.638595,5.9151926
2023-06-06,1.3243113,3.0632355,2.48893,2.801693
2023-06-07,4.2238,6.6347904,5.680816,5.9956317
2023-06-08,8.158001,12.73987,11.956402,12.361611
2023-06-09,10.116941,12.421438,11.877085,12.023449
2023-06-10,0.2599677,0.5512315,0.4800463,0.531282
2023-06-11,13.793098,21.377344,18.86581,19.489193
2023-06-12,2.0820255,2.770981,2.6254215,2.6513581
2023-06-13,1.5259814,2.4883263,2.19725,2.3849866
2023-06-14,12.068035,15.894949,14.655911,15.121986
2023-06-15,10.805893,15.42763,14.372143,15.149245
2023-06-16,2.2663486,4.819023,4.1504292,4.29678
2023-06-17,8.584227,21.065126,17.72251,19.739193
2023-06-18,1.3928548,2.379708,1.6982231,1.8554571
2023-06-19,3.9875517,7.4225287,6.407814,7.0542684
2023-06-20,5.0204196,7.8068843,6.727504,7.381581
2023-06-21,3.4347687,5.5035415,4.8175955,5.200813
2023-06-22,5.406489,7.9943023,7.289699,7.7312336
2023-06-23,7.6760936,9.093673,8.920542,9.048149
2023-06-24,4.7602363,7.043751,6.204683,6.6118083
2023-06-25,7.235433,11.112209,10.240428,10.962706
2023-06-26,15.62271,24.78288,22.548607,24.19542
2023-06-27,8.9538,19.551561,16.114613,18.556744
2023-06-28,9.125786,16.102404,13.2123995,14.582974
2023-06-29,13.219917,20.913256,18.71719,19.1815
2023-06-30,13.734408,21.645445,19.922585,20.454906
2023-07-01,3.1701148,6.552973,5.768771,6.331109
2023-07-02,8.738694,15.103192,13.947389,14.99107
2023-07-03,3.0284948,5.407378,4.851719,5.1437454
2023-07-04,1.3090926,3.3144908,2.18274,2.266545
2023-07-05,2.3638666,5.2267985,3.8686004,4.059211
2023-07-06,8.521646,12.609642,10.871907,11.510539
2023-07-07,14.397674,16.92449,16.531466,16.676071
2023-07-08,4.95199,7.361862,6.549987,6.9633937
2023-07-09,4.047442,6.0177484,5.642632,5.7914467
2023-07-10,0.50075316,0.8561003,0.78284556,0.812521
2023-07-11,1.0864152,1.6740556,1.3001724,1.3695161
2023-07-12,0.42466435,1.08308,0.87067604,0.9948554
2023-07-13,1.5794433,2.1300387,2.0489004,2.0611818
2023-07-14,0.6179461,1.1992841,0.84403044,0.96277183
2023-07-15,2.6765928,4.038844,3.6738636,3.893797
2023-07-16,2.4282691,3.6844423,3.3193526,3.6209316
2023-07-17,3.233383,4.2032704,3.9100184,4.0056787
2023-07-18,2.9391568,4.2887325,3.6774802,3.7644706
2023-07-19,3.5854232,4.3578563,4.190359,4.234392
2023-07-20,2.016132,2.6237164,2.4942038,2.552082
2023-07-21,1.8123451,2.7097569,2.5365868,2.5828986
2023-07-22,4.225246,5.2094016,5.152296,5.178662
2023-07-23,0.83865947,1.1535199,1.10877,1.1243426
2023-07-24,2.6424506,4.481354,3.8375547,4.2742696
2023-07-25,0.62263244,1.5968602,1.3453454,1.5627749
2023-07-26,1.9460543,3.1527128,2.6280375,2.8632743
2023-07-27,4.7199774,5.821539,5.5199575,5.6338525
2023-07-28,2.5091007,3.9648862,3.3983178,3.6261292
2023-07-29,1.403121,2.117046,1.9067938,2.074337
2023-07-30,2.171237,3.323026,2.9863582,3.1876817
2023-07-31,0.58173746,1.1246383,0.9890229,1.0211549
2023-08-01,0.8939474,1.6905305,1.3228347,1.3377131
2023-08-02,4.186418,6.60034,6.0513353,6.514613
2023-08-03,1.3074899,1.6206981,1.5649029,1.5956774
2023-08-04,0.045521587,0.13801605,0.114595145,0.1305556
2023-08-05,0.57824016,0.93485564,0.835374,0.87718403
2023-08-06,4.5016704,5.48242,5.1779175,5.2777195
2023-08-07,2.6370828,3.8903143,3.698369,3.7937145
2023-08-08,3.565664,4.4676266,4.131129,4.352353
2023-08-09,0.23281318,0.53024966,0.32290512,0.41459152
2023-08-10,0.76623875,1.215227,1.0570661,1.1232506
2023-08-11,4.1810246,5.4430747,5.140753,5.2537656
2023-08-12,1.3250171,2.0181625,1.9631407,2.0093246
2023-08-13,3.7608964,5.4446983,4.986089,5.3436546
2023-08-14,4.6117063,8.427359,7.4833922,8.2900505
2023-08-15,0.36497164,0.754144,0.6843802,0.6871253
2023-08-16,0.79898304,1.5153028,1.3482981,1.4334248
2023-08-17,3.4165332,4.522271,4.3269258,4.367689
2023-08-18,7.3377414,10.785959,10.205226,10.45047
2023-08-19,10.276951,13.919555,12.996188,13.39326
2023-08-20,2.1505995,3.4293633,3.021651,3.376601
2023-08-21,1.4629077,2.1274076,1.967901,2.0378087
2023-08-22,1.3810024,2.0373719,1.6518786,1.7507461
2023-08-23,1.3059057,2.5027556,2.3369277,2.439556
2023-08-24,0.8190248,1.097572,0.97257805,0.983817
2023-08-25,0.13843831,0.2675131,0.2463609,0.2602458
2023-08-26,0.16734451,0.31769723,0.24263263,0.25735664
2023-08-27,0.57756096,0.93122196,0.8869044,0.908169
2023-08-28,0.80592984,1.1513307,1.0506995,1.1330572
2023-08-29,2.2133076,2.767604,2.4684844,2.4829187
2023-08-30,0.47512674,0.86960703,0.74934983,0.828991
2023-08-31,1.0639812,1.7754279,1.5384738,1.6386818
2023-09-01,0.076687336,0.15789239,0.13762271,0.15228564
2023-09-02,2.8801115,4.9187837,4.346718,4.4931626
2023-09-03,0.33604157,0.6056793,0.4980255,0.54290223
2023-09-04,2.7184646,3.323485,3.265918,3.2773547
2023-09-05,3.2457666,5.0282845,4.5960836,4.85192
2023-09-06,3.6186473,5.8125477,5.3815374,5.544899
2023-09-07,4.262743,7.663599,6.368026,6.8424883
2023-09-08,2.7478983,4.345737,3.7762222,3.8254125
2023-09-09,3.3941476,4.9858,4.404921,4.7062106
2023-09-10,2.6560078,4.6207876,4.2228656,4.3715744
2023-09-11,1.8040233,2.8030083,2.5634007,2.6897793
2023-09-12,6.3696733,7.833008,7.712843,7.7596397
2023-09-13,3.783825,4.993382,4.776602,4.912554
2023-09-14,0.5644451,1.3633237,1.1505797,1.1693058
2023-09-15,1.2975444,1.6572566,1.6206763,1.632239
2023-09-16,1.6804279,2.030771,1.871246,1.9593936
2023-09-17,2.4126854,3.337785,3.027372,3.070251
2023-09-18,3.9106512,5.8708677,5.5539236,5.6340046
2023-09-19,5.8905396,6.8748684,6.7150154,6.786765
2023-09-20,1.3129022,2.3846517,1.9994181,2.0468683
2023-09-21,1.2426462,1.867979,1.7126267,1.8451978
2023-09-22,1.7875577,2.3835242,2.1812358,2.259874
2023-09-23,3.4418106,4.4720693,4.326999,4.4340396
2023-09-24,1.6740936,2.2212083,2.067819,2.0955112
2023-09-25,0.56015825,1.0638937,0.92556745,1.0436451
2023-09-26,0.47995055,0.9506322,0.66137165,0.72104555
2023-09-27,0.09663465,0.20065531,0.16596802,0.19427128
2023-09-28,0.18759476,0.39733946,0.34144595,0.37959367
2023-09-29,0.24983817,0.5418613,0.49613565,0.5244511
2023-09-30,1.6746955,2.360345,2.09827,2.2295792
2023-10-01,1.2696806,2.0207927,1.8003412,1.8700316
2023-10-02,0.017221706,0.038206577,0.035912544,0.03605075
2023-10-03,0.11235481,0.17636864,0.1658175,0.17252637
2023-10-04,0.5238728,0.9315945,0.7733669,0.7974289
2023-10-05,0.5866893,0.9817004,0.8846648,0.9282835
2023-10-06,2.689577,3.8243608,3.434785,3.479111
2023-10-07,2.9865248,3.302261,3.2073936,3.2383509
2023-10-08,1.9476513,2.8977263,2.6437576,2.8021283
2023-10-09,1.2358924,1.7496005,1.6313201,1.703494
2023-10-10,0.5642325,0.8216131,0.7380533,0.77325577
2023-10-11,2.3876143,3.4437852,3.0903494,3.394885
2023-10-12,1.5950164,2.1609507,2.0237846,2.060175
2023-10-13,0.6791444,1.1793008,1.0326056,1.1122059
2023-10-14,0.5708592,0.7842913,0.7627822,0.77588
2023-10-15,1.1578377,1.7012268,1.5537686,1.6058129
2023-10-16,0.80619866,1.5428737,1.2610463,1.4126604
2023-10-17,0.7550351,1.5515105,1.3168185,1.4457946
2023-10-18,0.59816927,1.0209382,0.8166902,0.8460022
2023-10-19,0.710627,1.2680159,1.0435976,1.1086665
2023-10-20,2.3813531,3.2378082,2.9400797,2.9767926
2023-10-21,1.4743066,1.9796425,1.8515596,1.8654115
2023-10-22,1.2321435,1.6737058,1.5486636,1.6236117
2023-10-23,0.038476158,0.17069912,0.072452486,0.123033844
2023-10-24,0.1200707,0.32638162,0.28794035,0.3181454
2023-10-25,0.030365959,0.068965554,0.05878657,0.06797239
2023-10-26,0.27591184,0.718838,0.6112814,0.7073853
2023-10-27,0.70249957,1.1999826,0.966984,1.1547111
2023-10-28,0.58948904,1.0521672,0.91212875,1.0216799
2023-10-29,1.0659246,2.0332766,1.730026,1.8632482
2023-10-30,0.18935002,0.45219302,0.38093895,0.426737
2023-10-31,0.12074274,0.23336403,0.20540349,0.21131422
2023-11-01,0.22759771,0.42805266,0.3522296,0.4129943
2023-11-02,0.56144404,1.3129561,1.1700385,1.2882771
2023-11-03,1.0596557,1.3698859,1.2685076,1.2896268
2023-11-04,0.9193778,1.6198885,1.4029614,1.5722347
2023-11-05,0.14888881,0.39433753,0.3272823,0.38197142
2023-11-06,0.48671046,0.8553818,0.7690363,0.8244537
